housenumber,street,x,y
207,Lakeview Drive,-135.340907,57.056334
723,Lake Street,-135.33959,57.059634
712,Lake Street,-135.337591,57.059322
715,Sirstad Street,-135.337488,57.059849
714,Lake Street,-135.33797,57.059463
713,Sirstad Street,-135.337202,57.059672
805,Lake Street,-135.340576,57.059982
715,Lake Street,-135.33842,57.059161
801,Sirstad Street,-135.338867,57.060357
803,Sirstad Street,-135.339232,57.060459
800,Sirstad Street,-135.338396,57.06071
800,Lake Street,-135.339192,57.060078
803,Lake Street,-135.340387,57.059783
802,Lake Street,-135.339593,57.060154
717,Lake Street,-135.338649,57.059249
721,Lake Street,-135.339224,57.059239
717,Sirstad Street,-135.337779,57.059925
719,Sirstad Street,-135.33813,57.060032
721,Sirstad Street,-135.33849,57.060173
720,Lake Street,-135.338729,57.059898
722,Lake Street,-135.338876,57.059958
718,Lake Street,-135.338464,57.059803
716,Lake Street,-135.338259,57.059613
719,Lake Street,-135.339028,57.059421
721,Lake Street,-135.339665,57.059275
725,Lake Street,-135.33997,57.059594
709,Lake Street,-135.337532,57.058734
711,Lake Street,-135.337805,57.058904
707,Lake Street,-135.337353,57.058568
705,Lake Street,-135.337026,57.058435
703,Lake Street,-135.336818,57.058319
701,Lake Street,-135.336507,57.058131
713,Lake Street,-135.338133,57.058976
618,1St Street,-135.335562,57.058272
704,Lake Street,-135.33642,57.05889
707,Sirstad Street,-135.336325,57.059238
709,Sirstad Street,-135.336605,57.05942
711,Sirstad Street,-135.336932,57.059554
710,Lake Street,-135.337354,57.059252
708,Lake Street,-135.337095,57.059104
706,Lake Street,-135.336736,57.058991
702,Lake Street,-135.336174,57.058648
700,Lake Street,-135.3358,57.058684
705,Sirstad Street,-135.336022,57.059094
107,Bahrt Circle,-135.334857,57.062762
815,Charles Street,-135.335763,57.062387
427,Verstovia Street,-135.338005,57.061355
423,Verstovia Street,-135.338422,57.061228
419,Verstovia Street,-135.338873,57.06123
105,Bahrt Circle,-135.335022,57.062768
820,Charles Street,-135.335347,57.06279
821,Charles Street,-135.336016,57.062655
720,Pherson Street,-135.333465,57.061025
102,Austin Street,-135.33475,57.061721
710,Sirstad Street,-135.336509,57.059825
709,Charles Street,-135.334832,57.060495
805,Charles Street,-135.335378,57.06172
809,Charles Street,-135.335648,57.061911
212,Peterson Street,-135.347152,57.06094
214,Peterson Street,-135.346722,57.060877
202,Peterson Street,-135.348195,57.060557
215,Peterson Street,-135.346804,57.061305
213,Brady Street,-135.346756,57.060605
301,Peterson Street,-135.34594,57.061384
213,Gavan Street,-135.344647,57.059241
210,Moller Drive,-135.344744,57.058823
311,Moller Avenue,-135.34289,57.060063
318,Cascade Street,-135.343574,57.060363
303,Moller Avenue,-135.343866,57.059619
306,Cascade Street,-135.345227,57.059845
316,Cascade Street,-135.343954,57.060287
314,Cascade Street,-135.34413,57.060146
312,Cascade Street,-135.344445,57.060088
308,Cascade Street,-135.344939,57.05992
301,Moller Avenue,-135.344164,57.059574
310,Cascade Street,-135.344701,57.059976
307,Moller Avenue,-135.343422,57.059864
309,Moller Avenue,-135.343149,57.059982
305,Moller Avenue,-135.343688,57.059747
320,Cascade Street,-135.343402,57.060452
905,Lake Street,-135.342087,57.06138
1007,Lake Street,-135.342448,57.06252
330,Peterson Street,-135.342308,57.061595
325,Cascade Street,-135.3433,57.061132
327,Cascade Street,-135.343204,57.061288
329,Cascade Street,-135.343127,57.061482
321,Peterson Street,-135.343112,57.061823
328,Wachusetts Street,-135.343722,57.062162
313,Peterson Street,-135.344291,57.061688
315,Peterson Street,-135.344064,57.061696
317,Peterson Street,-135.343796,57.061865
319,Peterson Street,-135.343409,57.061782
314,Peterson Street,-135.343827,57.061302
323,Peterson Street,-135.342817,57.061915
332,Wachusetts Street,-135.343495,57.062505
1005,Lake Street,-135.342412,57.062306
1003,Lake Street,-135.34241,57.062094
325,Peterson Street,-135.34243,57.061924
330,Wachusetts Street,-135.343924,57.062449
311,Peterson Street,-135.344606,57.061644
323,Cascade Street,-135.343386,57.060976
316,Wachusetts Street,-135.344875,57.062065
330,Cascade Street,-135.34262,57.061239
1009,Lake Street,-135.342437,57.062717
1101,Lake Street,-135.34247,57.062902
807,Sirstad Street,-135.339708,57.060769
807,Lake Street,-135.340836,57.060124
806,Lake Street,-135.340228,57.060391
812,Lake Street,-135.341109,57.060744
811,Lake Street,-135.341459,57.060422
406,Verstovia Avenue,-135.34033,57.060902
407,Verstovia Street,-135.340305,57.061242
405,Verstovia Street,-135.340675,57.061245
1301,Halibut Point Road,-135.355403,57.063085
1112,Halibut Point Road,-135.351678,57.062474
1205,Halibut Point Road,-135.352973,57.062412
1203,Halibut Point Road,-135.352666,57.062319
1202,Halibut Point Road,-135.352139,57.062752
1111,Halibut Point Road,-135.352074,57.062112
1109,Halibut Point Road,-135.351835,57.061911
1105,Halibut Point Road,-135.351385,57.061506
1107,Halibut Point Road,-135.351479,57.061823
1104,Halibut Point Road,-135.350721,57.062027
1108,Halibut Point Road,-135.351333,57.06242
1207,Halibut Point Road,-135.353553,57.062478
1204,Halibut Point Road,-135.352425,57.062861
1003,Halibut Point Road,-135.349991,57.060244
915,Halibut Point Road,-135.349652,57.060295
1001,Halibut Point Road,-135.349979,57.060401
1007,Halibut Point Road,-135.350545,57.060739
1005,Halibut Point Road,-135.350354,57.060485
1004,Halibut Point Road,-135.349024,57.060757
1101,Halibut Point Road,-135.350855,57.061277
1011,Halibut Point Road,-135.351436,57.061007
1009,Halibut Point Road,-135.351206,57.06093
1103,Halibut Point Road,-135.351297,57.061309
1103,Halibut Point Road,-135.350921,57.061412
1008,Halibut Point Road,-135.349728,57.061277
1100,Halibut Point Road,-135.350147,57.061636
1200,Edgecumbe Drive,-135.351126,57.063623
1300,Georgeson Loop,-135.351102,57.066168
1302,Edgecumbe Drive,-135.353739,57.06454
310,Mills Street,-135.353648,57.066216
1301,Georgeson Loop,-135.352075,57.065868
1303,Georgeson Loop,-135.352439,57.06594
1305,Georgeson Loop,-135.352746,57.066023
1307,Georgeson Loop,-135.353086,57.066139
1309,Georgeson Loop,-135.3534,57.066258
1304,Edgecumbe Drive,-135.354044,57.064661
1401,Johnston Street,-135.35498,57.065752
305,Mills Street,-135.355149,57.065636
1304,Georgeson Loop,-135.352004,57.066338
1400,Johnston Street,-135.354691,57.066008
307,Mills Street,-135.354452,57.066048
1308,Georgeson Loop,-135.352685,57.066564
1310,Georgeson Loop,-135.35291,57.066749
402,Mills Street,-135.35302,57.066746
1306,Georgeson Loop,-135.352349,57.066459
1302,Georgeson Loop,-135.351584,57.066219
1306,Edgecumbe Drive,-135.354375,57.064787
1208,Edgecumbe Drive,-135.352316,57.064189
1300,Edgecumbe Drive,-135.353441,57.064385
1210,Edgecumbe Drive,-135.352655,57.06432
1203,Edgecumbe Drive,-135.351999,57.063307
1209,Edgecumbe Drive,-135.352904,57.063726
1205,Edgecumbe Drive,-135.352332,57.063434
1207,Edgecumbe Drive,-135.35251,57.063592
1202,Edgecumbe Drive,-135.351487,57.063765
1204,Edgecumbe Drive,-135.351626,57.063936
1206,Edgecumbe Drive,-135.351989,57.064064
1225,Georgeson Loop,-135.349249,57.066269
1232,Georgeson Loop,-135.350844,57.066024
1218,Georgeson Loop,-135.350464,57.066312
1223,Georgeson Loop,-135.349308,57.066546
1221,Georgeson Loop,-135.349859,57.06663
1219,Georgeson Loop,-135.349918,57.066929
1217,Georgeson Loop,-135.350142,57.06704
1215,Georgeson Loop,-135.350425,57.067169
1213,Georgeson Loop,-135.350907,57.06731
1211,Georgeson Loop,-135.351107,57.067456
1212,Georgeson Loop,-135.351311,57.066893
1210,Georgeson Loop,-135.351663,57.06699
1208,Georgeson Loop,-135.352107,57.067036
1214,Georgeson Loop,-135.351019,57.066745
1216,Georgeson Loop,-135.350748,57.066587
1233,Georgeson Loop,-135.350589,57.06563
1231,Georgeson Loop,-135.349946,57.065578
1229,Georgeson Loop,-135.349996,57.065863
1227,Georgeson Loop,-135.349671,57.06603
1102,Edgecumbe Drive,-135.348506,57.062704
1101,Edgecumbe Drive,-135.349438,57.062373
1110,Halibut Point Road,-135.350943,57.062621
1111,Edgecumbe Drive,-135.35072,57.062941
1109,Edgecumbe Drive,-135.350555,57.062874
1113,Edgecumbe Drive,-135.351171,57.062894
1110,Edgecumbe Drive,-135.349748,57.063227
1112,Edgecumbe Drive,-135.35012,57.063373
1114,Edgecumbe Drive,-135.350579,57.063352
1109,Furuhelm Street,-135.349434,57.063511
1111,Furuhelm Street,-135.34974,57.063658
1107,Furuhelm Street,-135.348934,57.063432
1103,Furuhelm Street,-135.348214,57.063256
1107,Edgecumbe Drive,-135.350262,57.062729
1105,Furuhelm Street,-135.34858,57.0633
1108,Edgecumbe Drive,-135.34939,57.063085
1105,Edgecumbe Drive,-135.350046,57.06263
1103,Edgecumbe Drive,-135.349771,57.062515
1106,Edgecumbe Drive,-135.3491,57.062931
1104,Edgecumbe Drive,-135.348941,57.06273
1201,Edgecumbe Drive,-135.351661,57.063161
1113,Furuhelm Street,-135.349933,57.063809
209,Peterson Street,-135.347765,57.0611
308,Wachusetts Street,-135.345772,57.061904
306,Wachusetts Street,-135.346197,57.061827
205,Kimsham Street,-135.34869,57.06094
302,Wachusetts Street,-135.347085,57.062062
214,Kimsham Street,-135.347685,57.061544
209,Kimsham Street,-135.348386,57.06146
203,Lincoln Street,-135.336776,57.049801
201,Lincoln Street,-135.337042,57.050004
200,Observatory Street,-135.335932,57.050961
209,Observatory Street,-135.336585,57.051347
325,Lincoln Street,-135.334467,57.050671
323,Lincoln Street,-135.334401,57.050623
505,Highland Street,-135.332368,57.055404
311,Erler Street,-135.336856,57.053627
415,Hollywood Way,-135.334165,57.054684
420,Lake Street,-135.334707,57.054919
502,Halibut Point Road,-135.339825,57.055258
504,Halibut Point Road,-135.340334,57.055336
204,Lakeview Drive,-135.340629,57.055892
206,Lakeview Drive,-135.340257,57.055942
208,Lakeview Drive,-135.33942,57.056139
206,Lakeview Drive,-135.339672,57.055905
210,Lakeview Drive,-135.338751,57.056325
423,Halibut Point Road,-135.33953,57.054851
403,Hemlock Street,-135.33779,57.053731
309,Erler Street,-135.3371,57.053611
402,Hemlock Street,-135.337387,57.053801
411,Halibut Point Road,-135.337349,57.054194
409,Halibut Point Road,-135.337024,57.054007
407,Halibut Point Road,-135.336713,57.053906
406,Hemlock Street,-135.337707,57.054162
405,Hemlock Street,-135.338081,57.05389
404,Hemlock Street,-135.337518,57.05395
400,Hemlock Street,-135.337373,57.053612
416,Lake Street,-135.334616,57.054602
414,Hemlock Street,-135.33889,57.054627
411,Hemlock Street,-135.339103,57.054352
412,Hemlock Street,-135.338457,57.054531
408,Hemlock Street,-135.338069,57.054271
410,Hemlock Street,-135.338268,57.054432
407,Hemlock Street,-135.338344,57.054116
409,Hemlock Street,-135.33871,57.054241
524,Lake Street,-135.334826,57.056547
608,Monastery Street,-135.333994,57.057685
611,Monastery Street,-135.334581,57.057561
604,Monastery Street,-135.333783,57.057335
607,Monastery Street,-135.334591,57.057398
606,Monastery Street,-135.333946,57.057489
605,Monastery Street,-135.334525,57.0572
601,Monastery Street,-135.334312,57.056991
600,Lake Street,-135.335031,57.056995
602,Monastery Street,-135.333769,57.057088
602,Lake Street,-135.335099,57.057117
612,Monastery Street,-135.334178,57.057883
415,Arrowhead Street,-135.335017,57.05819
413,Arrowhead Street,-135.335504,57.058081
611,Lake Street,-135.335879,57.057402
613,Lake Street,-135.336374,57.057612
613,Monastery Street,-135.334672,57.05773
615,Monastery Street,-135.334759,57.057882
612,Lake Street,-135.335351,57.057723
620,Monastery Street,-135.334836,57.059044
622,Monastery Street,-135.334926,57.059221
505,1St Street,-135.333925,57.059193
618,Monastery Street,-135.334531,57.058756
504,1St Street,-135.334123,57.058818
710,Charles Street,-135.334289,57.060653
716,Pherson Street,-135.333699,57.06065
815,Pherson Street,-135.333685,57.061905
817,Pherson Street,-135.333534,57.062078
815,Austin Street,-135.333896,57.061839
819,Pherson Street,-135.333349,57.062337
109,Bahrt Circle,-135.334526,57.062819
102,Bahrt Circle,-135.33503,57.062414
814,Charles Street,-135.335117,57.062303
802,Pherson Street,-135.333277,57.061535
805,Austin Street,-135.3342,57.061495
111,Bahrt Circle,-135.334395,57.062824
113,Bahrt Circle,-135.333771,57.062754
114,Bahrt Circle,-135.333825,57.062513
110,Bahrt Circle,-135.334089,57.062329
106,Bahrt Circle,-135.334722,57.062305
103,Austin Street,-135.334104,57.062105
800,Pherson Street,-135.333321,57.06126
821,Pherson Street,-135.333364,57.062581
101,Austin Street,-135.334893,57.062153
825,Pherson Street,-135.333316,57.062757
827,Pherson Street,-135.33323,57.062912
829,Pherson Street,-135.333204,57.063018
551,Nelson Logging Road,-135.344971,57.125191
4791,Halibut Point Road,-135.387253,57.118795
4805,Halibut Point Road,-135.387153,57.11917
4803,Halibut Point Road,-135.387517,57.118999
4802,Halibut Point Road,-135.386201,57.119435
4807,Halibut Point Road,-135.387228,57.119454
5201,Halibut Point Road,-135.385339,57.126678
5214,Halibut Point Road,-135.382236,57.126333
5205,Halibut Point Road,-135.383687,57.126838
5207,Halibut Point Road,-135.383323,57.126718
5211,Halibut Point Road,-135.383158,57.12724
5217,Halibut Point Road,-135.383006,57.127337
5318,Halibut Point Road,-135.376286,57.128024
5313,Halibut Point Road,-135.378051,57.128572
5307,Halibut Point Road,-135.380735,57.128569
5304,Halibut Point Road,-135.379353,57.12709
5309,Halibut Point Road,-135.380109,57.128536
5311,Halibut Point Road,-135.378838,57.128449
5310,Halibut Point Road,-135.377992,57.128073
5306,Halibut Point Road,-135.37868,57.12754
5303,Halibut Point Road,-135.380767,57.127746
5409,Halibut Point Road,-135.372379,57.129575
4754,Halibut Point Road,-135.385393,57.118499
4710,Halibut Point Road,-135.386139,57.117427
4730,Halibut Point Road,-135.385785,57.117921
4750,Halibut Point Road,-135.386346,57.118289
4752,Halibut Point Road,-135.386009,57.118316
4766,Halibut Point Road,-135.385936,57.118489
4764,Halibut Point Road,-135.386313,57.118495
4792,Halibut Point Road,-135.386232,57.118881
4796,Halibut Point Road,-135.385549,57.119012
4798,Halibut Point Road,-135.385594,57.118856
4800,Halibut Point Road,-135.38489,57.119093
4790,Halibut Point Road,-135.385034,57.118711
4794,Halibut Point Road,-135.386069,57.119
4777,Halibut Point Road,-135.387403,57.118598
4775,Halibut Point Road,-135.387294,57.118362
2301,Sawmill Creek Road,-135.268864,57.041372
2305,Sawmill Creek Road,-135.268423,57.041094
1720,Sawmill Creek Road,-135.288085,57.046304
508,Baranof Street,-135.330941,57.055639
613,Degroff Street,-135.329594,57.054772
610,Merrill Street,-135.329944,57.055122
614,Degroff Street,-135.329142,57.054415
707,Etolin Street,-135.326429,57.052816
710,Etolin Street,-135.326319,57.052562
617,Sawmill Creek Road,-135.328617,57.054254
511,Kinkead Street,-135.333169,57.05715
613,Oja Street,-135.328605,57.053013
211,Park Street,-135.327885,57.053338
214,Lincoln Street,-135.33615,57.049727
195,Harbor Drive,-135.337347,57.049025
208,Lincoln Street,-135.336308,57.049681
241,Lincoln Street,-135.335246,57.050158
401,Hemlock Street,-135.337872,57.05348
413,Hemlock Street,-135.339391,57.054454
288,Kaagwaantaan Street,-135.341156,57.051564
265,Katlian Street,-135.341856,57.051207
304,Marine Street,-135.339236,57.052478
307,Tlingit Way,-135.340687,57.051935
107,New Archangel Street,-135.344036,57.054242
424,Kaagwaantaan Street,-135.342417,57.052994
420,Kaagwaantaan Street,-135.342951,57.052821
414,Katlian Street,-135.343216,57.052658
417,Katlian Street,-135.343629,57.052473
446,Katlian Street,-135.343947,57.053125
426,Kaagwaantaan Street,-135.342606,57.053083
434,Kaagwaantaan Street,-135.342952,57.053231
430,Kaagwaantaan Street,-135.342772,57.053153
448,Katlian Street,-135.343753,57.053194
456,Katlian Street,-135.343484,57.053567
438,Kaagwaantaan Street,-135.343064,57.053337
422,Kaagwaantaan Street,-135.342822,57.052969
428,Kaagwaantaan Street,-135.343166,57.05285
430,Kaagwaantaan Street,-135.342995,57.053039
428,Katlian Street,-135.343966,57.05286
422,Katlian Street,-135.343591,57.052749
306,Marine Street,-135.339497,57.052707
410,Spruce Street,-135.338971,57.05395
306,Tlingit Way,-135.340614,57.052258
304,Tlingit Way,-135.340205,57.052114
302,Tlingit Way,-135.339995,57.052207
308,Marine Street,-135.339317,57.052738
400,Spruce Street,-135.338606,57.053416
298,Kaagwaantaan Street,-135.34014,57.051562
305,Tlingit Way,-135.3406,57.051769
134,Lincoln Street,-135.337054,57.049519
125,Seward Street,-135.338115,57.050314
264,Kaagwaantaan Street,-135.340276,57.051415
301,Tlingit Way,-135.340252,57.051626
202,Katlian Street,-135.339516,57.050293
208,Kaagwaantaan Street,-135.33919,57.0506
216,Kaagwaantaan Street,-135.339379,57.050587
204,Katlian Street,-135.339667,57.050392
226,Kaagwaantaan Street,-135.339311,57.050842
215,Kaagwaantaan Street,-135.339875,57.050632
230,Kaagwaantaan Street,-135.339671,57.05091
210,Katlian Street,-135.340069,57.050516
220,Kaagwaantaan Street,-135.339393,57.0507
208,Katlian Street,-135.339922,57.050457
203,Kaagwaantaan Street,-135.339625,57.050585
204,Kaagwaantaan Street,-135.339065,57.050515
254,Kaagwaantaan Street,-135.33989,57.051257
252,Kaagwaantaan Street,-135.340142,57.051254
280,Kaagwaantaan Street,-135.341114,57.051495
282,Kaagwaantaan Street,-135.340951,57.051633
278,Kaagwaantaan Street,-135.340984,57.05143
224,Katlian Street,-135.340502,57.050689
216,Katlian Street,-135.340358,57.050623
231,Kaagwaantaan Street,-135.340224,57.050776
239,Kaagwaantaan Street,-135.34035,57.050837
251,Kaagwaantaan Street,-135.34062,57.050971
248,Kaagwaantaan Street,-135.340322,57.051144
246,Kaagwaantaan Street,-135.340208,57.051059
242,Kaagwaantaan Street,-135.340063,57.050978
244,Kaagwaantaan Street,-135.340197,57.050956
234,Kaagwaantaan Street,-135.339971,57.05092
213,Katlian Street,-135.34059,57.050474
223,Katlian Street,-135.340917,57.050502
221,Katlian Street,-135.340752,57.050442
232,Katlian Street,-135.340723,57.050776
215,Katlian Street,-135.340635,57.050403
217,Katlian Street,-135.340697,57.050357
226,Katlian Street,-135.340582,57.050715
260,Kaagwaantaan Street,-135.340583,57.051176
231,Katlian Street,-135.341069,57.05059
247,Katlian Street,-135.341588,57.051093
264,Katlian Street,-135.341335,57.051312
245,Katlian Street,-135.341706,57.051005
243,Katlian Street,-135.341371,57.050768
235,Katlian Street,-135.341212,57.050665
242,Katlian Street,-135.340979,57.05095
246,Katlian Street,-135.34101,57.051198
256,Katlian Street,-135.341301,57.051239
236,Katlian Street,-135.340877,57.050855
250,Kaagwaantaan Street,-135.340024,57.051141
238,Kaagwaantaan Street,-135.339811,57.051089
285,Kaagwaantaan Street,-135.341318,57.051464
274,Kaagwaantaan Street,-135.340891,57.051337
270,Kaagwaantaan Street,-135.340815,57.051275
262,Kaagwaantaan Street,-135.340597,57.05126
263,Katlian Street,-135.341729,57.051251
212,Katlian Street,-135.340253,57.050541
229,Kaagwaantaan Street,-135.340021,57.050714
211,Katlian Street,-135.340429,57.0504
205,Katlian Street,-135.340167,57.050298
1,Lincoln Street,-135.339851,57.048861
2,Lincoln Street,-135.339615,57.048693
200,Katlian Street,-135.339139,57.050143
100,Lincoln Street,-135.33897,57.048899
132,Lincoln Street,-135.337052,57.049473
130,Lincoln Street,-135.337226,57.049475
201,Katlian Street,-135.340179,57.049972
203,Katlian Street,-135.339709,57.050095
122,Lincoln Street,-135.33764,57.049201
120,Katlian Street,-135.338385,57.049435
121,Seward Street,-135.338494,57.050214
116,Lincoln Street,-135.337739,57.049294
102,Lincoln Street,-135.338307,57.049017
104,Lincoln Street,-135.338171,57.049059
106,Lincoln Street,-135.338104,57.049203
126,Lincoln Street,-135.337459,57.049423
118,Lincoln Street,-135.337692,57.049251
110,Lincoln Street,-135.337758,57.049122
124,Lincoln Street,-135.337544,57.049392
128,Lincoln Street,-135.337283,57.049429
214,Observatory Street,-135.336332,57.051642
206,Princess Way,-135.337535,57.051099
224,Marine Street,-135.339153,57.052255
222,Marine Street,-135.338908,57.052023
220,Observatory Street,-135.336386,57.051815
236,Observatory Street,-135.336155,57.052255
224,Observatory Street,-135.335916,57.052037
230,Observatory Street,-135.336611,57.052127
215,Observatory Street,-135.336696,57.051588
210,Marine Street,-135.33833,57.051214
215,Marine Street,-135.338756,57.051156
206,Marine Street,-135.338068,57.05092
208,Marine Street,-135.338169,57.050994
214,Marine Street,-135.338452,57.051407
218,Marine Street,-135.338626,57.051638
220,Marine Street,-135.338795,57.051874
221,Marine Street,-135.339335,57.051962
112,Barracks Street,-135.337188,57.050335
323,Seward Street,-135.334786,57.051119
319,Seward Street,-135.335121,57.051282
331,Lincoln Street,-135.334028,57.050807
320,Seward Street,-135.334274,57.050984
212,Observatory Street,-135.336225,57.051559
218,Observatory Street,-135.335591,57.051852
216,Observatory Street,-135.335984,57.051714
206,Observatory Street,-135.335888,57.051456
210,Observatory Street,-135.336237,57.051395
204,Observatory Street,-135.336131,57.051229
208,Observatory Street,-135.335454,57.051623
237,Lincoln Street,-135.335476,57.050321
206,Lincoln Street,-135.33656,57.04964
200,Lincoln Street,-135.336819,57.049568
221,Lincoln Street,-135.335811,57.050096
231,Lincoln Street,-135.335817,57.050295
110,American Street,-135.336198,57.050188
118,American Street,-135.336464,57.050365
209,Lincoln Street,-135.336406,57.049885
205,Lincoln Street,-135.336622,57.049838
124,American Street,-135.335859,57.050448
215,Lincoln Street,-135.336134,57.050016
107,Cathedral Way,-135.335389,57.050523
315,Seward Street,-135.335409,57.051007
103,Cathedral Way,-135.33564,57.050434
305,Seward Street,-135.335688,57.050945
303,Lincoln Street,-135.335053,57.050327
239,Lincoln Street,-135.335383,57.050047
235,Lincoln Street,-135.335408,57.05039
315,Lincoln Street,-135.334601,57.05048
321,Lincoln Street,-135.334297,57.050601
104,Cathedral Way,-135.33519,57.050483
307,Lincoln Street,-135.335039,57.050418
207,Seward Street,-135.337019,57.050775
204,Princess Way,-135.33739,57.050939
210,Seward Street,-135.336046,57.050594
200,Seward Street,-135.337387,57.050494
205,Race Street,-135.33708,57.050185
129,Seward Street,-135.337834,57.050414
205,Princess Way,-135.337773,57.050858
201,Seward Street,-135.337769,57.050593
202,Marine Street,-135.33787,57.050768
204,Marine Street,-135.338007,57.050844
202,Princess Way,-135.337335,57.050805
209,Race Street,-135.336682,57.050253
207,Race Street,-135.336871,57.050217
206,Seward Street,-135.337008,57.050585
204,Seward Street,-135.337202,57.050547
207,Observatory Street,-135.336543,57.051215
205,Observatory Street,-135.336942,57.051172
202,Observatory Street,-135.336101,57.051122
211,Seward Street,-135.33646,57.050966
209,Seward Street,-135.336691,57.05084
1205,Georgeson Loop,-135.351866,57.067991
1203,Georgeson Loop,-135.35222,57.068193
1201,Georgeson Loop,-135.352582,57.068283
1204,Georgeson Loop,-135.352879,57.067854
409,Mills Street,-135.352572,57.067643
407,Mills Street,-135.35293,57.067561
1206,Georgeson Loop,-135.352186,57.067437
405,Mills Street,-135.353282,57.067431
404,Mills Street,-135.352661,57.06704
513,Charteris Street,-135.353729,57.06841
320,Wachusetts Street,-135.34428,57.062401
316,Wachusetts Street,-135.345104,57.062141
1211,Edgecumbe Drive,-135.353232,57.063844
301,Mills Street,-135.35555,57.065351
1308,Edgecumbe Drive,-135.354667,57.064838
1310,Edgecumbe Drive,-135.355011,57.065038
1206,Halibut Point Road,-135.352732,57.062944
1414,Halibut Point Road,-135.35866,57.064088
1403,Halibut Point Road,-135.358207,57.063347
1415,Halibut Point Road,-135.359176,57.063623
1417,Halibut Point Road,-135.359343,57.063776
1421,Halibut Point Road,-135.359942,57.063693
1409,Halibut Point Road,-135.358522,57.063722
1413,Halibut Point Road,-135.35893,57.063527
1411,Halibut Point Road,-135.358629,57.063541
1306,Halibut Point Road,-135.355692,57.063622
207,Mills Street,-135.357134,57.064668
1305,Edgecumbe Drive,-135.35458,57.064127
1307,Edgecumbe Drive,-135.354919,57.06426
213,Mills Street,-135.356119,57.064693
1400,Edgecumbe Drive,-135.35567,57.065214
1403,Edgecumbe Drive,-135.356504,57.064967
1402,Edgecumbe Drive,-135.355741,57.065515
1401,Edgecumbe Drive,-135.356197,57.064823
214,Mills Street,-135.355714,57.064539
1309,Edgecumbe Drive,-135.355244,57.064375
1311,Edgecumbe Drive,-135.355574,57.064497
209,Mills Street,-135.35662,57.064459
1315,Halibut Point Road,-135.356936,57.063422
1401,Halibut Point Road,-135.357618,57.063457
1309,Halibut Point Road,-135.356748,57.063161
1410,Halibut Point Road,-135.357209,57.063928
1301,Edgecumbe Drive,-135.353976,57.06387
1303,Edgecumbe Drive,-135.354345,57.064009
1213,Halibut Point Road,-135.354206,57.063405
1209,Halibut Point Road,-135.353846,57.062645
1219,Halibut Point Road,-135.355098,57.062802
1221,Halibut Point Road,-135.355032,57.062959
1211,Halibut Point Road,-135.354135,57.062732
1210,Halibut Point Road,-135.353388,57.063281
1212,Halibut Point Road,-135.35388,57.063339
1213,Halibut Point Road,-135.354598,57.062916
1208,Halibut Point Road,-135.353217,57.062951
1307,Halibut Point Road,-135.35617,57.063257
1305,Halibut Point Road,-135.35583,57.063181
106,Erler Street,-135.341549,57.052487
271,Katlian Street,-135.341877,57.051292
309,Katlian Street,-135.342244,57.051552
305,Katlian Street,-135.34216,57.051482
283,Katlian Street,-135.342008,57.051384
301,Katlian Street,-135.342082,57.051433
311,Katlian Street,-135.342437,57.051676
280,Katlian Street,-135.341667,57.05152
300,Katlian Street,-135.341694,57.051569
304,Katlian Street,-135.341823,57.051592
289,Kaagwaantaan Street,-135.341456,57.051588
270,Katlian Street,-135.341576,57.051448
290,Kaagwaantaan Street,-135.341236,57.051658
405,Katlian Street,-135.343086,57.052434
401,Katlian Street,-135.342968,57.052365
403,Katlian Street,-135.343131,57.052359
404,Katlian Street,-135.342928,57.052566
418,Kaagwaantaan Street,-135.342614,57.052875
345,Katlian Street,-135.342887,57.052277
341,Katlian Street,-135.342808,57.052201
400,Katlian Street,-135.342795,57.052498
413,Katlian Street,-135.343487,57.052428
409,Katlian Street,-135.343311,57.05239
409,Marine Street,-135.340867,57.053783
406,De Armond Street,-135.341421,57.053572
411,Spruce Street,-135.339946,57.054191
421,Marine Street,-135.341575,57.054564
123,New Archangel Street,-135.342168,57.054713
422,Andrews Street,-135.342578,57.053865
120,New Archangel Street,-135.342002,57.054463
116,New Archangel Street,-135.342609,57.054304
421,Andrews Street,-135.342978,57.053712
417,De Armond Street,-135.342543,57.054181
412,Marine Street,-135.340497,57.05409
414,Marine Street,-135.34064,57.054236
413,Marine Street,-135.341222,57.054058
411,Marine Street,-135.34091,57.053974
408,De Armond Street,-135.341529,57.053702
411,Andrews Street,-135.342594,57.053436
410,De Armond Street,-135.341622,57.053824
415,Marine Street,-135.341178,57.054221
417,Marine Street,-135.341258,57.054347
412,De Armond Street,-135.34165,57.053956
414,De Armond Street,-135.34175,57.054077
419,Marine Street,-135.341367,57.054476
415,De Armond Street,-135.342233,57.054114
418,De Armond Street,-135.341998,57.054325
416,De Armond Street,-135.341922,57.054202
409,De Armond Street,-135.342145,57.053942
508,Halibut Point Road,-135.341111,57.055454
501,Marine Street,-135.341681,57.054828
503,Marine Street,-135.341784,57.054938
505,Marine Street,-135.341765,57.055107
506,Halibut Point Road,-135.340761,57.055416
413,Spruce Street,-135.339902,57.054442
204,New Archangel Street,-135.340439,57.054789
201,New Archangel Street,-135.340974,57.054957
417,Spruce Street,-135.340181,57.054669
418,Marine Street,-135.340796,57.054489
200,New Archangel Street,-135.340891,57.054713
504,Marine Street,-135.341275,57.055114
431,Andrews Street,-135.343572,57.053993
113,New Archangel Street,-135.34307,57.054518
